,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,filename,datetime,burst,burst_type,initial_mse,link,split,spectrogram_f,spectrogram_t
93,93,3515,5432,FITfiles/2024-06-16/UMICH_20240616_200000_59.fit,2024-06-16 20:00:00,0,0,10662.9794921875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/17/USA-BOSTON_20240617_000000_63.fit.gz,test,190.0,3600.0
94,94,2287,7923,FITfiles/2024-05-26/UMICH_20240526_163000_59.fit,2024-05-26 16:30:00,0,0,10706.47265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/26/MEXICO-LANCE-A_20240526_203000_63.fit.gz,train,190.0,3600.0
95,95,5426,8685,FITfiles/2024-07-26/Beelink1_20240726_111459_59.fit,2024-07-26 11:14:59,0,0,10085.712890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/26/MEXICO-LANCE-B_20240726_151459_62.fit.gz,train,190.0,3600.0
96,96,120,3707,FITfiles/2024-03-10/Beelink1_20240310_193000_59.fit,2024-03-10 19:30:00,0,0,11682.2041015625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/10/ALASKA-HAARP_20240310_233000_63.fit.gz,valid,190.0,3600.0
97,97,520,3014,FITfiles/2024-04-07/Beelink1_20240407_194500_59.fit,2024-04-07 19:45:00,0,0,22333.408203125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/07/MEXART_20240407_234500_59.fit.gz,train,190.0,3600.0
98,98,2227,3175,FITfiles/2024-05-25/UMICH_20240525_160000_59.fit,2024-05-25 16:00:00,0,0,10410.798828125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/25/MEXICO-LANCE-B_20240525_200000_62.fit.gz,train,190.0,3600.0
99,99,5802,8201,FITfiles/2024-08-01/Beelink1_20240801_181500_59.fit,2024-08-01 18:15:00,0,0,10008.029296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/01/MEXART_20240801_221500_59.fit.gz,train,190.0,3591.0
100,100,5414,8710,FITfiles/2024-07-26/Beelink1_20240726_081500_59.fit,2024-07-26 08:15:00,0,0,10123.8154296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/26/MEXICO-LANCE-B_20240726_121500_62.fit.gz,train,190.0,3593.0
101,101,1356,5963,FITfiles/2024-04-24/Beelink1_20240424_203000_59.fit,2024-04-24 20:30:00,0,0,22613.798828125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/25/ALASKA-HAARP_20240425_003000_63.fit.gz,train,190.0,3600.0
102,102,6319,9150,FITfiles/2024-08-10/Beelink1_20240810_170000_59.fit,2024-08-10 17:00:00,0,0,9969.2646484375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/10/MEXART_20240810_210000_59.fit.gz,train,190.0,3600.0
103,103,8534,853,FITfiles/2024-10-23/Beelink1_20241023_130000_59.fit,2024-10-23 13:00:00,0,0,35958.46875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/23/ALASKA-HAARP_20241023_170000_63.fit.gz,test,190.0,3600.0
104,104,5744,2718,FITfiles/2024-07-31/Beelink1_20240731_181500_59.fit,2024-07-31 18:15:00,0,0,9986.8466796875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/31/MEXART_20240731_221500_59.fit.gz,test,190.0,3592.0
105,105,5097,7600,FITfiles/2024-07-20/Beelink1_20240720_174500_59.fit,2024-07-20 17:45:00,0,0,9988.220703125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/20/USA-BOSTON_20240720_214500_63.fit.gz,test,190.0,3600.0
106,106,565,6214,FITfiles/2024-04-08/Beelink1_20240408_163000_59.fit,2024-04-08 16:30:00,0,0,21716.443359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/08/MEXICO-LANCE-B_20240408_203000_62.fit.gz,test,190.0,3600.0
107,107,4638,5713,FITfiles/2024-07-06/Beelink1_20240706_194500_59.fit,2024-07-06 19:45:00,0,0,10127.01953125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/06/USA-BOSTON_20240706_234500_63.fit.gz,train,190.0,3600.0
108,108,2219,3223,FITfiles/2024-05-25/UMICH_20240525_140000_59.fit,2024-05-25 14:00:00,0,0,10427.9580078125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/25/USA-BOSTON_20240525_180000_01.fit.gz,valid,190.0,3600.0
109,109,1606,5939,FITfiles/2024-04-29/Beelink1_20240429_103000_59.fit,2024-04-29 10:30:00,0,0,22033.05078125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/29/USA-BOSTON_20240429_143000_63.fit.gz,valid,190.0,3600.0
110,110,4408,8142,FITfiles/2024-07-02/Beelink1_20240702_201500_59.fit,2024-07-02 20:15:00,0,0,10128.66796875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/03/ALASKA-HAARP_20240703_001500_63.fit.gz,train,190.0,3593.0
111,111,9202,898,FITfiles/2024-11-03/Beelink1_20241103_203000_59.fit,2024-11-03 20:30:00,0,0,37540.578125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/04/ALASKA-HAARP_20241104_013000_63.fit.gz,train,190.0,3600.0
112,112,3146,1737,FITfiles/2024-06-10/UMICH_20240610_144500_59.fit,2024-06-10 14:45:00,0,0,10528.0869140625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/10/MEXICO-LANCE-B_20240610_184500_62.fit.gz,valid,190.0,3600.0
113,113,6960,7313,FITfiles/2024-09-10/UMICH_20240910_143000_59.fit,2024-09-10 14:30:00,0,0,9976.4736328125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/10/MEXICO-LANCE-B_20240910_183000_62.fit.gz,test,190.0,3600.0
114,114,2749,1994,FITfiles/2024-06-03/UMICH_20240603_164500_59.fit,2024-06-03 16:45:00,0,0,10386.3046875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/03/MEXICO-LANCE-A_20240603_204500_63.fit.gz,test,190.0,3600.0
115,115,4871,3464,FITfiles/2024-07-16/Beelink1_20240716_191500_59.fit,2024-07-16 19:15:00,0,0,10037.4619140625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/16/ALASKA-HAARP_20240716_231500_63.fit.gz,test,190.0,3600.0
116,116,3131,1755,FITfiles/2024-06-10/UMICH_20240610_105959_59.fit,2024-06-10 10:59:59,0,0,10854.35546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/10/MEXICO-LANCE-B_20240610_145959_62.fit.gz,valid,190.0,3600.0
117,117,7044,1504,FITfiles/2024-09-13/UMICH_20240913_181500_59.fit,2024-09-13 18:15:00,0,0,10631.6494140625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/13/GREENLAND_20240913_221500_63.fit.gz,train,190.0,3593.0
118,118,6504,9303,FITfiles/2024-09-02/UMICH_20240902_163000_59.fit,2024-09-02 16:30:00,0,0,9945.115234375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/02/MEXICO-LANCE-A_20240902_203000_63.fit.gz,valid,190.0,3600.0
119,119,1881,2256,FITfiles/2024-05-19/UMICH_20240519_163000_59.fit,2024-05-19 16:30:00,0,0,10505.0615234375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/19/MEXICO-LANCE-A_20240519_203000_63.fit.gz,train,190.0,3600.0
120,120,5471,2626,FITfiles/2024-07-27/Beelink1_20240727_080000_59.fit,2024-07-27 08:00:00,0,0,10142.029296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/27/MEXICO-LANCE-B_20240727_120000_62.fit.gz,train,190.0,3600.0
121,121,9207,92,FITfiles/2024-11-04/Beelink1_20241104_071500_59.fit,2024-11-04 07:15:00,0,0,36335.60546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/04/USA-BOSTON_20241104_121500_63.fit.gz,train,190.0,3600.0
122,122,8180,7098,FITfiles/2024-10-03/UMICH_20241003_170000_59.fit,2024-10-03 17:00:00,0,0,30838.298828125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/03/ALASKA-HAARP_20241003_210000_63.fit.gz,train,190.0,3600.0
123,123,6220,7908,FITfiles/2024-08-09/Beelink1_20240809_064500_59.fit,2024-08-09 06:45:00,0,0,10130.611328125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/09/USA-BOSTON_20240809_104500_01.fit.gz,train,190.0,3600.0
124,124,2973,7210,FITfiles/2024-06-07/UMICH_20240607_144500_59.fit,2024-06-07 14:45:00,0,0,10747.9169921875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/07/MEXICO-LANCE-B_20240607_184500_62.fit.gz,train,190.0,3600.0
125,125,8153,7073,FITfiles/2024-10-03/UMICH_20241003_101500_59.fit,2024-10-03 10:15:00,0,0,37398.64453125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/03/GREENLAND_20241003_141500_63.fit.gz,train,190.0,3600.0
126,126,2505,3690,FITfiles/2024-05-30/UMICH_20240530_124500_59.fit,2024-05-30 12:45:00,0,0,10722.34375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/30/USA-BOSTON_20240530_164500_63.fit.gz,train,190.0,3600.0
127,127,9499,254,FITfiles/2024-11-09/Beelink1_20241109_074500_59.fit,2024-11-09 07:45:00,0,0,36515.9609375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/09/USA-BOSTON_20241109_124500_01.fit.gz,train,190.0,3600.0
128,128,3537,6990,FITfiles/2024-06-17/UMICH_20240617_105959_59.fit,2024-06-17 10:59:59,0,0,10716.3671875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/17/MEXART_20240617_150000_59.fit.gz,train,190.0,3600.0
129,129,1561,7737,FITfiles/2024-04-28/Beelink1_20240428_134500_59.fit,2024-04-28 13:45:00,0,0,22083.57421875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/28/USA-BOSTON_20240428_174500_63.fit.gz,train,190.0,3600.0
130,130,9395,836,FITfiles/2024-11-07/Beelink1_20241107_104500_59.fit,2024-11-07 10:45:00,0,0,37975.18359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_154500_63.fit.gz,train,190.0,3600.0
131,131,3536,6984,FITfiles/2024-06-17/UMICH_20240617_104459_59.fit,2024-06-17 10:44:59,0,0,10740.8330078125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/17/MEXART_20240617_144500_59.fit.gz,train,190.0,3600.0
132,132,8451,1004,FITfiles/2024-10-08/UMICH_20241008_121500_59.fit,2024-10-08 12:15:00,0,0,34469.3125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/08/USA-BOSTON_20241008_161500_01.fit.gz,test,190.0,3590.0
133,133,3982,4004,FITfiles/2024-06-24/UMICH_20240624_203000_59.fit,2024-06-24 20:30:00,0,0,10692.8759765625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/25/MEXART_20240625_003000_59.fit.gz,train,190.0,3600.0
134,134,252,5581,FITfiles/2024-03-16/Beelink1_20240316_174500_59.fit,2024-03-16 17:45:00,0,0,11651.4326171875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/16/ALASKA-HAARP_20240316_214500_63.fit.gz,train,190.0,3600.0
135,135,318,3240,FITfiles/2024-03-30/Beelink1_20240330_151500_59.fit,2024-03-30 15:15:00,0,0,11559.7744140625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/30/MEXICO-LANCE-B_20240330_191500_62.fit.gz,train,190.0,3600.0
136,136,2586,3619,FITfiles/2024-06-01/UMICH_20240601_091500_59.fit,2024-06-01 09:15:00,0,0,11309.8857421875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/01/MEXICO-LANCE-B_20240601_131500_62.fit.gz,valid,190.0,3600.0
137,137,489,3043,FITfiles/2024-04-07/Beelink1_20240407_120000_59.fit,2024-04-07 12:00:00,0,0,22257.943359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/07/ALASKA-HAARP_20240407_160000_63.fit.gz,test,190.0,3600.0
138,138,9266,367,FITfiles/2024-11-05/Beelink1_20241105_073000_59.fit,2024-11-05 07:30:00,0,0,36297.46875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/05/USA-BOSTON_20241105_123000_63.fit.gz,train,190.0,3600.0
139,139,2675,7158,FITfiles/2024-06-02/UMICH_20240602_124500_59.fit,2024-06-02 12:45:00,0,0,10789.4130859375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/02/USA-BOSTON_20240602_164500_63.fit.gz,test,190.0,3600.0
140,140,2452,4088,FITfiles/2024-05-29/UMICH_20240529_140000_59.fit,2024-05-29 14:00:00,0,0,10619.525390625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/29/USA-BOSTON_20240529_180000_63.fit.gz,train,190.0,3600.0
141,141,8291,5186,FITfiles/2024-10-05/UMICH_20241005_154500_59.fit,2024-10-05 15:45:00,0,0,31945.755859375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/05/ALASKA-HAARP_20241005_194500_63.fit.gz,train,190.0,3600.0
142,142,362,4871,FITfiles/2024-04-05/Beelink1_20240405_084500_59.fit,2024-04-05 08:45:00,0,0,11546.8955078125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/05/MEXICO-LANCE-B_20240405_124500_62.fit.gz,train,190.0,3600.0
143,143,8027,7359,FITfiles/2024-10-01/UMICH_20241001_074500_59.fit,2024-10-01 07:45:00,0,0,34573.9453125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/01/USA-BOSTON_20241001_114500_63.fit.gz,train,190.0,3600.0
144,144,649,4824,FITfiles/2024-04-10/Beelink1_20240410_083000_59.fit,2024-04-10 08:30:00,0,0,22845.962890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/10/MEXICO-LANCE-B_20240410_123000_62.fit.gz,train,190.0,3600.0
145,145,7706,6913,FITfiles/2024-09-25/UMICH_20240925_143000_59.fit,2024-09-25 14:30:00,0,0,33298.22265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/25/MEXICO-LANCE-B_20240925_183000_62.fit.gz,train,190.0,3600.0
146,146,7922,6387,FITfiles/2024-09-29/UMICH_20240929_103000_59.fit,2024-09-29 10:30:00,0,0,35261.13671875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/29/USA-BOSTON_20240929_143000_63.fit.gz,test,190.0,3600.0
147,147,8094,7260,FITfiles/2024-10-02/UMICH_20241002_100000_59.fit,2024-10-02 10:00:00,0,0,36696.765625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/02/USA-BOSTON_20241002_140000_63.fit.gz,test,190.0,3600.0
148,148,4298,2511,FITfiles/2024-07-01/UMICH_20240701_074500_59.fit,2024-07-01 07:45:00,0,0,11232.58203125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/01/USA-BOSTON_20240701_114500_01.fit.gz,test,190.0,3600.0
149,149,5316,6119,FITfiles/2024-07-24/Beelink1_20240724_124500_59.fit,2024-07-24 12:45:00,0,0,10047.8642578125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/24/ALASKA-HAARP_20240724_164500_63.fit.gz,test,190.0,3600.0
150,150,4696,4756,FITfiles/2024-07-13/Beelink1_20240713_190000_59.fit,2024-07-13 19:00:00,0,0,10031.5087890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/13/USA-BOSTON_20240713_230000_62.fit.gz,train,190.0,3600.0
151,151,7684,6890,FITfiles/2024-09-25/UMICH_20240925_090000_59.fit,2024-09-25 09:00:00,0,0,34959.91796875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/25/MEXICO-LANCE-B_20240925_130000_62.fit.gz,train,190.0,3600.0
152,152,6056,4229,FITfiles/2024-08-06/Beelink1_20240806_091500_59.fit,2024-08-06 09:15:00,0,0,10090.8046875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/06/MEXICO-LANCE-B_20240806_131500_62.fit.gz,train,190.0,3600.0
153,153,1994,3330,FITfiles/2024-05-21/UMICH_20240521_154500_59.fit,2024-05-21 15:45:00,0,0,10418.4541015625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/21/MEXICO-LANCE-B_20240521_194500_62.fit.gz,test,190.0,3600.0
154,154,4945,5185,FITfiles/2024-07-18/Beelink1_20240718_084500_59.fit,2024-07-18 08:45:00,0,0,10109.537109375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/18/MEXICO-LANCE-B_20240718_124500_62.fit.gz,train,190.0,3600.0
155,155,8603,1288,FITfiles/2024-10-24/Beelink1_20241024_154500_59.fit,2024-10-24 15:45:00,0,0,34335.42578125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/24/ALASKA-HAARP_20241024_194500_63.fit.gz,train,190.0,3600.0
156,156,1592,5978,FITfiles/2024-04-29/Beelink1_20240429_070000_59.fit,2024-04-29 07:00:00,0,0,22312.09375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/29/USA-BOSTON_20240429_110000_63.fit.gz,train,190.0,3600.0
157,157,8753,9689,FITfiles/2024-10-27/Beelink1_20241027_094500_59.fit,2024-10-27 09:45:00,0,0,36961.80859375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/27/USA-BOSTON_20241027_134500_63.fit.gz,valid,190.0,3600.0
158,158,6464,9349,FITfiles/2024-09-02/UMICH_20240902_063000_59.fit,2024-09-02 06:30:00,0,0,10167.85546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/02/GREENLAND_20240902_103000_63.fit.gz,test,190.0,3600.0
159,159,5081,7613,FITfiles/2024-07-20/Beelink1_20240720_134500_59.fit,2024-07-20 13:45:00,0,0,9989.263671875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/20/USA-BOSTON_20240720_174500_01.fit.gz,test,190.0,3600.0
160,160,6879,3989,FITfiles/2024-09-09/UMICH_20240909_084500_59.fit,2024-09-09 08:45:00,0,0,10104.83203125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/09/MEXICO-LANCE-A_20240909_124500_63.fit.gz,train,190.0,3600.0
161,161,4854,3488,FITfiles/2024-07-16/Beelink1_20240716_150000_59.fit,2024-07-16 15:00:00,0,0,9962.51953125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/16/MEXICO-LANCE-B_20240716_190000_62.fit.gz,train,190.0,3600.0
162,162,8755,9686,FITfiles/2024-10-27/Beelink1_20241027_101500_59.fit,2024-10-27 10:15:00,0,0,37347.71484375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/27/USA-BOSTON_20241027_141500_63.fit.gz,valid,190.0,3600.0
163,163,4245,2426,FITfiles/2024-06-29/UMICH_20240629_134500_59.fit,2024-06-29 13:45:00,0,0,10389.72265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/29/MEXART_20240629_174500_59.fit.gz,train,190.0,3600.0
164,164,3576,6981,FITfiles/2024-06-17/UMICH_20240617_204500_59.fit,2024-06-17 20:45:00,0,0,10723.7431640625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/18/MEXART_20240618_004500_59.fit.gz,train,190.0,3590.0
165,165,1713,5393,FITfiles/2024-05-01/Beelink1_20240501_081500_59.fit,2024-05-01 08:15:00,0,0,22687.3046875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/01/MEXICO-LANCE-B_20240501_121500_62.fit.gz,valid,190.0,3590.0
166,166,2301,7958,FITfiles/2024-05-26/UMICH_20240526_200000_59.fit,2024-05-26 20:00:00,0,0,10965.8037109375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/27/USA-BOSTON_20240527_000000_63.fit.gz,train,190.0,3600.0
167,167,8397,734,FITfiles/2024-10-07/UMICH_20241007_131500_59.fit,2024-10-07 13:15:00,0,0,34570.56640625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/07/GREENLAND_20241007_171500_63.fit.gz,test,190.0,3600.0
168,168,9721,1424,FITfiles/2024-11-12/Beelink1_20241112_204500_59.fit,2024-11-12 20:45:00,0,0,33611.80078125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/13/ALASKA-HAARP_20241113_014500_63.fit.gz,valid,190.0,3590.0
169,169,3776,2153,FITfiles/2024-06-21/UMICH_20240621_123000_59.fit,2024-06-21 12:30:00,0,0,10479.3818359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/21/MEXART_20240621_163000_59.fit.gz,train,190.0,3600.0
170,170,8137,7311,FITfiles/2024-10-02/UMICH_20241002_204500_59.fit,2024-10-02 20:45:00,0,0,36162.875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/03/ALASKA-HAARP_20241003_004500_63.fit.gz,train,190.0,3590.0
171,171,6096,4196,FITfiles/2024-08-06/Beelink1_20240806_191500_59.fit,2024-08-06 19:15:00,0,0,10125.7880859375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/06/GREENLAND_20240806_231500_63.fit.gz,train,190.0,3600.0
172,172,4017,4633,FITfiles/2024-06-25/UMICH_20240625_144500_59.fit,2024-06-25 14:45:00,0,0,10382.0966796875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/25/MEXICO-LANCE-A_20240625_184500_63.fit.gz,train,190.0,3600.0
173,173,1690,6822,FITfiles/2024-04-30/Beelink1_20240430_170000_59.fit,2024-04-30 17:00:00,0,0,21377.888671875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/30/USA-BOSTON_20240430_210000_63.fit.gz,test,190.0,3600.0
174,174,39,2388,FITfiles/2024-03-09/Beelink1_20240309_140300_01.fit,2024-03-09 14:03:00,0,0,11663.748046875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/09/MEXICO-LANCE-B_20240309_190000_62.fit.gz,test,190.0,3600.0
175,175,4774,5023,FITfiles/2024-07-15/Beelink1_20240715_093000_59.fit,2024-07-15 09:30:00,0,0,10100.8759765625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/15/MEXICO-LANCE-B_20240715_133000_62.fit.gz,train,190.0,3600.0
176,176,6771,9051,FITfiles/2024-09-07/UMICH_20240907_104500_59.fit,2024-09-07 10:45:00,0,0,10177.6572265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/07/USA-BOSTON_20240907_144500_63.fit.gz,train,190.0,3600.0
177,177,3,7225,FITfiles/2024-01-20/Beelink1_20240120_130800_01.fit,2024-01-20 13:08:00,0,0,21527.470703125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/01/20/MEXART_20240120_181500_59.fit.gz,test,190.0,1807.0
178,178,8122,7289,FITfiles/2024-10-02/UMICH_20241002_170000_59.fit,2024-10-02 17:00:00,0,0,31461.509765625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/02/ALASKA-HAARP_20241002_210000_63.fit.gz,train,190.0,3600.0
179,179,9434,936,FITfiles/2024-11-07/Beelink1_20241107_203000_59.fit,2024-11-07 20:30:00,0,0,37467.62890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-HAARP_20241108_013000_63.fit.gz,valid,190.0,3600.0
180,180,4377,8157,FITfiles/2024-07-02/Beelink1_20240702_123000_59.fit,2024-07-02 12:30:00,0,0,10031.9931640625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/02/USA-BOSTON_20240702_163000_01.fit.gz,train,190.0,3600.0
181,181,323,3248,FITfiles/2024-03-30/Beelink1_20240330_163000_59.fit,2024-03-30 16:30:00,0,0,11598.7861328125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/30/MEXICO-LANCE-B_20240330_203000_62.fit.gz,train,190.0,3600.0
182,182,2364,6772,FITfiles/2024-05-28/UMICH_20240528_064500_59.fit,2024-05-28 06:45:00,0,0,11061.599609375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/28/USA-BOSTON_20240528_104500_63.fit.gz,test,190.0,3600.0
183,183,7463,1604,FITfiles/2024-09-21/UMICH_20240921_070000_59.fit,2024-09-21 07:00:00,0,0,13571.8740234375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/21/USA-BOSTON_20240921_110000_63.fit.gz,valid,190.0,3600.0
